Date,Value,,,,,
5065,55.308,80.8217545,,,,
5066,53.4804,79.36057,,,,
5067,51.8002,79.36057,,,,
5068,50.2651,67.68251,,,,
5069,49.7593,66.80352,,,,
5070,48.3779,66.48389,,,,
5071,47.1034,67.68251,,,,
5072,45.9275,62.0318375,,,,
5073,44.9259,61.21563,,,,
5074,43.9301,61.21563,,,,
5075,42.9984,59.5832138,,,,
5076,42.1462,54.99989,,,,
5077,41.3921,52.73962,,,,
5078,40.654,53.493042,,,,
5079,39.978,53.493042,,,,
5080,39.3783,52.53414,,,,
5081,38.8167,51.9405327,,,,
5082,38.2546,51.2556038,,,,
5083,37.7189,49.6574326,,,,
5084,37.4966,47.83095,,,,
5085,37.2682,47.3743324,,,,
5086,36.8101,46.11863,,,,
5087,36.372,44.7487679,,,,
5088,35.9506,43.72137,,,,
5089,35.5487,43.26475,,,,
5090,35.1726,43.03644,,,,
5091,34.8073,42.3515129,,,,
5092,34.461,41.8948936,,,,
5093,34.1463,40.8674965,,,,
5094,33.819,39.8401031,,,,
5095,33.5069,39.2693253,,,,
5096,33.2029,38.0136223,,,,
5097,33.1044,37.2145348,,,,
5098,33.0343,36.87207,,,,
5099,32.9524,37.456543,,,,
5100,32.8724,37.10038,,,,
5101,32.7991,38.1688728,,,,
5102,32.7362,37.99079,,,,
5103,32.6049,37.63463,,,,
5104,32.3724,37.10038,,,,
5105,32.1382,36.03189,,,,
5106,31.9033,35.31956,,,,
5107,31.6685,34.963398,,,,
5108,31.4346,34.963398,,,,
5109,31.2023,33.95427,,,,
5110,30.9718,33.95427,,,,
5111,30.7439,33.3013039,,,,
5112,30.5185,33.0044975,,,,
5113,30.2959,32.351532,,,,
5114,30.0765,32.23281,,,,
5115,29.8602,32.05473,,,,
5116,29.6472,32.351532,,,,
5117,29.4375,31.10496,,,,
5118,29.2311,30.15519,,,,
5119,29.0279,31.283041,,,,
5120,28.8281,31.39263,,,,
5121,28.6313,30.19971,,,,
5122,28.4378,30.8903484,,,,
5123,28.2473,31.2042751,,,,
5124,28.2135,30.5764217,,,,
5125,28.2066,30.07414,,,,
5126,28.0479,29.5718575,,,,
5127,27.8733,29.5718575,,,,
5128,27.6997,29.0695763,,,,
5129,27.525,29.3835011,,,,
5130,27.4446,28.88122,,,,
5131,27.2877,29.0695763,,,,
5132,27.1165,28.065012,,,,
5133,27.991,28.88122,,,,
5134,28.1308,28.065012,,,,
5135,28.0805,28.065012,,,,
5136,28.1182,28.5672932,,,,
5137,28.5023,28.6928635,,,,
5138,28.5059,27.6883,,,,
5139,28.5003,28.6928635,,,,
5140,28.3173,28.5672932,,,,
5141,28.1195,27.5627289,,,,
5142,27.9135,27.3743744,,,,
5143,27.7144,26.8720913,,,,
5144,27.5319,26.8720913,,,,
5145,27.3262,26.4325943,,,,
5146,27.1086,25.9930973,,,,
5147,26.9186,26.24424,,,,
5148,26.7314,25.867527,,,,
5149,26.5433,26.1186676,,,,
5150,26.5202,25.9930973,,,,
5151,26.5385,25.6163864,,,,
5152,26.6484,26.24424,,,,
5153,26.7594,26.24424,,,,
5154,26.7852,26.1186676,,,,
5155,26.7973,25.1141033,,,,
5156,26.6526,24.10954,,,,
5157,26.6098,25.1141033,,,,
5158,26.5786,23.230547,,,,
5159,26.76,23.4816875,,,,
5160,27.4114,24.7373924,,,,
5161,27.6415,24.6118221,,,,
5162,28.9044,24.3606815,,,,
5163,28.9678,24.2351112,,,,
5164,29.0411,24.4862518,,,,
5165,29.3194,24.6118221,,,,
5166,29.1846,23.9839687,,,,
5167,28.9166,23.8583984,,,,
5168,28.8824,24.3606815,,,,
5169,28.9176,22.9794044,,,,
5170,28.8551,23.9839687,,,,
5171,28.8042,22.9794044,,,,
5172,28.7112,22.9794044,,,,
5173,29.7909,22.2259827,,,,
5174,29.7959,22.7282639,,,,
5175,30.3239,23.3561172,,,,
5176,30.3162,21.472559,,,,
5177,30.2098,23.7328281,,,,
5178,30.1848,22.2259827,,,,
5179,29.8956,22.6026936,,,,
5180,29.6296,22.2259827,,,,
5181,29.4094,22.2259827,,,,
5182,29.3477,21.9748421,,,,
5183,29.4061,21.472559,,,,
5184,29.5099,21.472559,,,,
5185,30.7493,21.7237,,,,
5186,31.3076,21.0958481,,,,
5187,31.6274,21.2214184,,,,
5188,32.7577,21.0958481,,,,
5189,34.2633,21.84927,,,,
5190,36.7419,24.5204983,,,,
5191,39.8133,24.5204983,,,,
5192,43.5739,26.5752888,,,,
5193,43.5389,25.20543,,,,
5194,43.7155,22.73968,,,,
5195,43.8,23.6985817,,,,
5196,43.4343,23.01365,,,,
5197,43.7973,22.73968,,,,
5198,43.8495,23.1506386,,,,
5199,45.543,24.3835125,,,,
5200,46.3966,24.5204983,,,,
5201,48.1234,24.10954,,,,
5202,50.734,24.6574841,,,,
5203,52.7787,26.3013172,,,,
5204,52.5286,27.1232319,,,,
5205,51.6287,27.9451485,,,,
5206,50.7195,27.3287125,,,,
5207,50.194,27.48853,,,,
5208,50.3392,26.6894436,,,,
5209,51.338,26.6894436,,,,
5210,51.6873,26.2099915,,,,
5211,53.2511,26.84926,,,,
5212,54.6412,26.2099915,,,,
5213,54.7914,25.5707245,,,,
5214,54.2321,24.9314556,,,,
5215,53.1269,24.7716389,,,,
5216,52.7793,24.4520054,,,,
5217,51.9683,24.2921886,,,,
5218,50.6005,24.54333,,,,
5219,50.0341,23.9725533,,,,
5220,52.2885,24.8857937,,,,
5221,53.3498,26.7122746,,,,
5222,54.131,27.73967,,,,
5223,59.8834,29.10953,,,,
5224,61.1187,30.25108,,,,
5225,61.7983,34.2465057,,,,
5226,64.6293,34.58897,,,,
5227,69.0512,36.0729866,,,,
5228,70.7361,37.7853127,,,,
5229,74.254,39.4976349,,,,
5230,81.2555,40.75334,,,,
5231,81.8523,42.23736,,,,
5232,82.412,43.03644,,,,
5233,85.0123,46.11863,,,,
5234,93.5389,47.6026421,,,,
5235,92.3309,50.5706749,,,,
5236,89.7987,49.2008133,,,,
5237,88.672,48.05926,,,,
5238,85.9187,46.9177132,,,,
5239,87.369,56.16427,,,,
5240,86.9687,51.8263779,,,,
5241,86.9997,50.3423653,,,,
5242,95.3094,53.65286,,,,
5243,98.5961,68.15054,,,,
5244,98.9788,72.71674,,,,
5245,108.461,70.7761154,,,,
5246,113.434,63.3560371,,,,
5247,116.88,56.5067329,,,,
5248,114.271,51.9405327,,,,
5249,112.364,49.4291229,,,,
5250,113.144,45.890316,,,,
5251,113.351,44.52046,,,,
5252,119.697,43.26475,,,,
5253,121.578,85.5021057,,,,
5254,131.459,95.2052841,,,,
5255,134.064,91.32401,,,,
5256,137.589,87.21443,,,,
5257,148.103,91.66648,,,,
5258,147.46,96.00437,,,,
5259,145.842,87.89937,,,,
5260,144.927,97.14592,,,,
5261,137.599,75.68478,,,,
5262,134.009,68.03639,,,,
5263,132.243,79.4519,,,,
5264,127.697,66.6665344,,,,
5265,122.199,78.99527,,,,
5266,125.623,91.20986,,,,
5267,131.245,91.66648,,,,
5268,137.099,90.52493,,,,
5269,146.793,88.5843,,,,
5270,157.393,87.78521,,,,
5271,157.028,87.78521,,,,
5272,159.943,95.09113,,,,
5273,162.306,94.7486649,,,,
5274,160.809,90.06831,,,,
5275,166.374,93.94958,,,,
5276,170.559,91.20986,,,,
5277,164.417,92.80803,,,,
5278,166.841,93.49296,,,,
5279,165.326,92.00894,,,,
5280,166.493,103.424446,,,,
5281,170.619,102.625359,,,,
5282,173.197,117.579666,,,,
5283,174.156,150.684631,,,,
5284,177.741,187.214233,,,,
5285,174.826,218.036087,,,,
5286,167.711,198.62973,,,,
5287,178.067,232.876236,,,,
5288,185.387,255.707245,,,,
5289,188.778,235.159332,,,,
5290,185.078,190.638885,,,,
5291,182.108,144.976868,,,,
5292,181.288,138.127579,,,,
5293,184.871,163.241684,,,,
5294,183.141,165.52478,,,,
5295,176.247,164.383224,,,,
5296,182.741,189.49733,,,,
5297,196.324,202.054382,,,,
5298,205.559,243.150192,,,,
5299,202.747,267.122742,,,,
5300,215.055,345.8897,,,,
5301,206.036,278.538239,,,,
5302,208.117,243.150192,,,,
5303,232.641,200.912827,,,,
5304,234.406,227.168488,,,,
5305,251.965,270.5474,,,,
5306,270.129,280.82135,,,,
5307,280.673,296.80304,,,,
5308,293.069,334.4742,,,,
5309,310.631,288.8122,,,,
5310,352.101,397.25946,,,,
5311,354.192,450.912323,,,,
5312,383.434,363.01297,,,,
5313,421.056,550.2272,,,,
5314,446.237,619.861755,,,,
5315,491.832,624.428,,,,
5316,530.089,536.528564,,,,
5317,528.605,496.574341,,,,
5318,522.553,497.715881,,,,
5319,494.891,566.2089,,,,
5320,492.93,517.122253,,,,
5321,498.248,488.5835,,,,
5322,481.088,455.478516,,,,
5323,452.716,445.204559,,,,
5324,440.987,486.300385,,,,
5325,474.006,472.601776,,,,
5326,491.125,528.5377,,,,
5327,481.19,501.140533,,,,
5328,478.542,481.7342,,,,
5329,482.428,463.4694,,,,
5330,488.072,561.6427,,,,
5331,486.011,472.601776,,,,
5332,475.914,450.912323,,,,
5333,464.542,440.638367,,,,
5334,495.292,524.1998,,,,
5335,484.401,471.460236,,,,
5336,455.924,482.64743,,,,
5337,465.293,430.706879,,,,
5338,474.847,406.734344,,,,
5339,503.527,402.738922,,,,
5340,541.996,408.3325,,,,
5341,561.812,411.528839,,,,
5342,571.299,420.3188,,,,
5343,573.201,440.638367,,,,
5344,550.848,406.391876,,,,
5345,519.488,386.9855,,,,
5346,508.777,374.428467,,,,
5347,475.771,527.3962,,,,
5348,459.976,388.127075,,,,
5349,442.496,353.880554,,,,
5350,437.748,349.314362,,,,
5351,444.327,375.57,,,,
5352,459.898,444.063019,,,,
5353,500.589,384.702423,,,,
5354,469.742,344.748169,,,,
5355,466.394,341.323517,,,,
5356,463.365,359.588318,,,,
5357,443.743,490.866577,,,,
5358,439.217,445.204559,,,,
5359,424.827,373.286926,,,,
5360,400.417,328.766449,,,,
5361,390.922,328.766449,,,,
5362,375.297,328.766449,,,,
5363,385.251,296.80304,,,,
5364,382.012,324.200256,,,,
5365,376.181,293.3784,,,,
5366,360.359,342.465057,,,,
5367,379.145,343.6066,,,,
5368,421.286,469.177124,,,,
5369,416.529,406.391876,,,,
5370,414.145,344.748169,,,,
5371,394.451,321.917145,,,,
5372,391.077,299.086151,,,,
5373,390.506,313.9263,,,,
5374,375.513,328.766449,,,,
5375,366.994,232.876236,,,,
5376,360.222,236.300888,,,,
5377,379.353,277.3967,,,,
5378,371.663,264.83963,,,,
5379,361.229,253.424149,,,,
5380,336.769,214.611435,,,,
5381,318.643,218.036087,,,,
5382,323.444,235.159332,,,,
5383,330.769,272.8305,,,,
5384,307.876,216.894531,,,,
5385,288.89,199.771286,,,,
5386,275.493,186.072678,,,,
5387,259.581,174.657181,,,,
5388,237.759,164.383224,,,,
5389,217.833,154.109268,,,,
5390,200.169,152.967728,,,,
5391,184.144,144.976868,,,,
5392,170.154,142.693771,,,,
5393,157.546,131.278275,,,,
5394,146.149,123.287422,,,,
5395,136.106,118.721222,,,,
5396,130.193,113.241776,,,,
5397,121.158,109.474663,,,,
5398,112.711,105.47924,,,,
5399,104.92,100.91304,,,,
5400,101.473,98.17332,,,,
5401,118.065,221.460739,,,,
5402,159.664,188.355774,,,,
5403,160.024,134.702927,,,,
5404,154.56,117.579666,,,,
5405,145.814,108.218956,,,,
5406,135.919,98.9724045,,,,
5407,126.652,95.89021,,,,
5408,118.311,93.49296,,,,
5409,110.402,90.06831,,,,
5410,103.138,88.24183,,,,
5411,96.4911,86.75781,,,,
5412,92.0317,88.92676,,,,
5413,88.2468,88.5843,,,,
5414,82.8277,87.10028,,,,
5415,77.9041,85.73042,,,,
5416,73.5059,83.67563,,,,
5417,69.4575,83.33316,,,,
5418,65.751,78.4245,,,,
5419,62.3247,77.51126,,,,
5420,59.2789,76.2555542,,,,
5421,56.463,74.31492,,,,
5422,53.8813,71.81378,,,,
5423,51.5124,70.4073944,,,,
5424,49.3564,70.4073944,,,,
5425,47.433,66.36402,,,,
5426,45.6544,67.24301,,,,
5427,43.9742,67.77041,,,,
5428,44.0643,68.2978058,,,,
5429,42.5951,66.97932,,,,
5430,41.179,66.6277161,,,,
5431,39.9271,67.5067139,,,,
5432,38.6965,68.2978058,,,,
5433,37.5888,69.0889,,,,
5434,36.5002,63.55124,,,,
5435,35.4696,65.41083,,,,
5436,34.5143,60.73047,,,,
5437,33.6549,55.70765,,,,
5438,32.8362,56.5067329,,,,
5439,32.0895,56.7350426,,,,
5440,31.3974,54.2236328,,,,
5441,30.752,51.4839134,,,,
5442,30.1622,49.8857422,,,,
5443,29.6025,49.2008133,,,,
5444,29.0741,49.4291229,,,,
5445,28.5835,48.744194,,,,
5446,28.1233,48.5158844,,,,
5447,27.6923,48.2875748,,,,
5448,27.2896,48.05926,,,,
5449,26.9108,47.3743324,,,,
5450,26.5553,48.05926,,,,
5451,26.221,47.6026421,,,,
5452,26.0492,47.1460228,,,,
5453,25.7457,47.83095,,,,
5454,25.4634,48.05926,,,,
5455,25.1894,47.1460228,,,,
5456,24.9244,46.2327843,,,,
5457,24.6849,45.2053871,,,,
5458,24.4456,44.9770775,,,,
5459,24.214,44.06384,,,,
5460,23.9927,43.03644,,,,
5461,23.7808,43.03644,,,,
5462,25.2313,41.66658,,,,
5463,26.6636,41.8948936,,,,
5464,27.9801,43.72137,,,,
5465,28.0368,43.26475,,,,
5466,27.8976,42.8081322,,,,
5467,27.7396,44.06384,,,,
5468,27.5172,42.8081322,,,,
5469,27.2854,43.03644,,,,
5470,27.0591,42.8081322,,,,
5471,26.9009,41.5524254,,,,
5472,26.7065,40.8674965,,,,
5473,26.4595,40.8674965,,,,
5474,26.3621,40.4108772,,,,
5475,26.1352,40.6391869,,,,
5476,25.8676,41.0958061,,,,
5477,25.6077,40.0684128,,,,
5478,25.3588,39.8401031,,,,
5479,25.106,39.38348,,,,
5480,25.0179,39.6117935,,,,
5481,28.684,37.6711578,,,,
5482,31.6011,36.87207,,,,
5483,35.6387,64.49759,,,,
5484,36.2511,45.4336967,,,,
5485,36.315,40.8674965,,,,
5486,36.0532,40.6391869,,,,
5487,36.1342,40.6391869,,,,
5488,35.7327,39.8401031,,,,
5489,35.2949,38.5843964,,,,
5490,34.8108,36.64376,,,,
5491,34.3037,36.0729866,,,,
5492,33.781,35.5022125,,,,
5493,33.2495,35.04559,,,,
5494,32.718,36.41545,,,,
5495,32.3584,36.87207,,,,
5496,32.0045,36.0729866,,,,
5497,31.6593,36.3012962,,,,
5498,31.1645,36.0729866,,,,
5499,30.6675,36.3012962,,,,
5500,30.1935,36.0729866,,,,
5501,29.7509,36.64376,,,,
5502,29.633,35.6163673,,,,
5503,29.282,36.41545,,,,
5504,28.8747,36.3012962,,,,
5505,28.5925,36.87207,,,,
5506,28.3342,37.2145348,,,,
5507,27.9642,36.87207,,,,
5508,27.5976,36.3012962,,,,
5509,27.2201,35.844677,,,,
5510,26.8523,36.3012962,,,,
5511,26.6614,29.33784,,,,
5512,26.4975,25.9131889,,,,
5513,26.3401,25.9131889,,,,
5514,26.2174,26.2556553,,,,
5515,26.0208,26.0273438,,,,
5516,25.7782,26.0273438,,,,
5517,25.6836,26.59812,,,,
5518,25.5706,26.59812,,,,
5519,25.636,26.82643,,,,
5520,25.6261,26.36981,,,,
5521,25.6457,25.9131889,,,,
5522,25.6092,25.5707245,,,,
5523,25.5928,25.1141033,,,,
5524,25.54,25.3424149,,,,
5525,25.5076,25.68488,,,,
5526,26.2429,25.9131889,,,,
5527,26.3818,25.5707245,,,,
5528,27.1005,25.22826,,,,
5529,27.4784,26.0273438,,,,
5530,28.3118,26.0273438,,,,
5531,29.1413,25.68488,,,,
5532,30.0903,25.22826,,,,
5533,32.8822,25.1141033,,,,
5534,35.5974,26.59812,,,,
5535,36.7567,28.65291,,,,
5536,36.7343,32.8766441,,,,
5537,38.8953,29.2236843,,,,
5538,38.3257,26.82643,,,,
5539,38.0473,26.2556553,,,,
5540,40.606,50.5706749,,,,
5541,44.7815,43.03644,,,,
5542,45.3417,44.1779938,,,,
5543,44.7516,40.4108772,,,,
5544,44.0508,42.3515129,,,,
5545,43.515,36.64376,,,,
5546,43.1771,35.7305222,,,,
5547,43.6867,33.447422,,,,
5548,43.6749,32.9908,,,,
5549,43.7002,32.8766441,,,,
5550,44.0056,32.07756,,,,
5551,46.3742,31.5067844,,,,
5552,47.535,32.4200249,,,,
5553,46.7299,33.5615768,,,,
5554,49.683,34.81728,,,,
5555,49.2266,34.4748154,,,,
5556,48.5837,34.36066,,,,
5557,47.7263,34.4748154,,,,
5558,47.39,34.2465057,,,,
5559,48.1193,35.04559,,,,
5560,49.4466,35.844677,,,,
5561,51.3157,36.3012962,,,,
5562,54.9088,36.0729866,,,,
5563,59.9952,36.0729866,,,,
5564,65.2638,36.41545,,,,
5565,68.1419,36.0729866,,,,
5566,69.9654,35.5022125,,,,
5567,75.2946,35.844677,,,,
5568,73.4406,35.2739,,,,
5569,75.3663,37.4428444,,,,
5570,73.9958,36.87207,,,,
5571,72.9156,36.0729866,,,,
5572,71.8451,34.81728,,,,
5573,69.9095,35.844677,,,,
5574,68.2225,35.844677,,,,
5575,66.5219,35.6163673,,,,
5576,64.6807,36.3012962,,,,
5577,63.6674,36.64376,,,,
5578,63.488,36.64376,,,,
5579,63.5889,36.87207,,,,
5580,63.9124,35.844677,,,,
5581,63.5766,35.6163673,,,,
5582,62.9095,35.04559,,,,
5583,62.1698,44.7487679,,,,
5584,62.1548,46.9177132,,,,
5585,63.5571,46.4610939,,,,
5586,62.9622,51.9405327,,,,
5587,62.6858,55.25103,,,,
5588,64.1732,59.7030754,,,,
5589,68.2554,61.7578659,,,,
5590,74.6886,73.97245,,,,
5591,73.7555,71.5751953,,,,
5592,73.1171,65.18252,,,,
5593,72.2072,59.2464561,,,,
5594,70.1327,58.21906,,,,
5595,68.4697,65.63914,,,,
5596,67.2586,69.40625,,,,
5597,66.8791,64.61174,,,,
5598,65.7706,77.51126,,,,
5599,65.2246,83.67563,,,,
5600,68.739,87.32859,,,,
5601,72.5825,99.42902,,,,
5602,71.8078,91.66648,,,,
5603,73.0682,105.47924,,,,
5604,77.5637,93.1505,,,,
5605,88.5822,89.7258453,,,,
5606,97.0233,94.2920456,,,,
5607,103.762,93.60712,,,,
5608,119.139,96.23268,,,,
5609,129.783,102.625359,,,,
5610,151.407,116.438118,,,,
5611,150.317,124.42897,,,,
5612,155.13,159.817032,,,,
5613,164.541,160.958572,,,,
5614,171.405,146.403809,,,,
5615,177.787,128.4244,,,,
5616,174.718,119.006607,,,,
5617,170.792,122.431259,,,,
5618,170.747,137.842178,,,,
5619,174.831,150.684631,,,,
5620,176.442,175.513336,,,,
5621,167.986,164.383224,,,,
5622,165.212,156.677765,,,,
5623,165.459,143.835327,,,,
5624,165.127,133.561371,,,,
5625,159.539,141.26683,,,,
5626,175.172,145.547653,,,,
5627,169.912,146.403809,,,,
5628,173.941,154.109268,,,,
5629,182.721,176.3695,,,,
5630,179.45,183.218811,,,,
5631,177.906,172.944855,,,,
5632,173.514,148.116135,,,,
5633,169.6,147.259979,,,,
5634,173.702,157.53392,,,,
5635,181.523,160.958572,,,,
5636,186.15,174.657181,,,,
5637,199.451,179.794159,,,,
5638,205.253,178.081833,,,,
5639,213.649,187.499619,,,,
5640,210.033,191.780426,,,,
5641,207.387,189.211945,,,,
5642,233.757,194.348923,,,,
5643,231.764,208.903687,,,,
5644,228.161,173.80101,,,,
5645,218.158,170.376373,,,,
5646,209.276,149.543076,,,,
5647,204.212,229.451584,,,,
5648,206.786,181.506485,,,,
5649,205.309,198.62973,,,,
5650,202.609,206.62059,,,,
5651,199.558,212.328339,,,,
5652,195.464,248.857941,,,,
5653,196.126,229.451584,,,,
5654,199.818,285.387543,,,,
5655,196.985,259.1319,,,,
5656,198.52,249.9995,,,,
5657,219.626,381.277771,,,,
5658,216.269,371.0038,,,,
5659,209.893,512.556,,,,
5660,213.262,317.350952,,,,
5661,225.017,283.104462,,,,
5662,223.384,289.953735,,,,
5663,241.542,293.3784,,,,
5664,261.163,279.6798,,,,
5665,275.818,276.255157,,,,
5666,287.133,283.104462,,,,
5667,288.049,307.077,,,,
5668,306.13,332.1911,,,,
5669,312.001,417.807373,,,,
5670,309.141,466.894043,,,,
5671,317.06,465.752472,,,,
5672,310.559,404.108765,,,,
5673,302.87,325.3418,,,,
5674,305.021,320.7756,,,,
5675,295.191,319.634064,,,,
5676,320.534,353.880554,,,,
5677,319.035,319.634064,,,,
5678,303.439,367.579163,,,,
5679,294.225,321.917145,,,,
5680,317.146,323.058716,,,,
5681,305.578,323.058716,,,,
5682,302.165,326.483368,,,,
5683,313.186,328.766449,,,,
5684,322.147,326.483368,,,,
5685,341.767,324.200256,,,,
5686,333.057,336.7573,,,,
5687,329.722,313.9263,,,,
5688,325.359,308.218536,,,,
5689,322.408,311.6432,,,,
5690,342.405,352.739,,,,
5691,341.215,404.108765,,,,
5692,328.265,331.049561,,,,
5693,334.442,401.825653,,,,
5694,327.809,336.7573,,,,
5695,314.126,340.181946,,,,
5696,301.373,337.898865,,,,
5697,301.24,352.739,,,,
5698,288.521,358.446747,,,,
5699,287.428,339.0404,,,,
5700,298.531,332.1911,,,,
5701,315.817,405.2503,,,,
5702,379.362,533.103943,,,,
5703,363.742,340.181946,,,,
5704,344.524,487.441925,,,,
5705,341.316,423.5151,,,,
5706,365.822,418.9489,,,,
5707,366.385,465.752472,,,,
5708,395.933,485.158844,,,,
5709,374.383,421.232025,,,,
5710,358.436,422.373566,,,,
5711,338.566,352.739,,,,
5712,356.462,437.2137,,,,
5713,361.544,559.3596,,,,
5714,356.382,436.072174,,,,
5715,336.921,355.0221,,,,
5716,319.9,332.1911,,,,
5717,332.108,341.323517,,,,
5718,346.711,350.4559,,,,
5719,368.459,340.181946,,,,
5720,357.691,349.314362,,,,
5721,354.56,341.323517,,,,
5722,334.537,336.7573,,,,
5723,326.136,336.7573,,,,
5724,318.402,313.9263,,,,
5725,346.647,347.03125,,,,
5726,331.945,272.8305,,,,
5727,320.418,242.008636,,,,
5728,309.152,235.159332,,,,
5729,294.188,231.7347,,,,
5730,310.715,229.451584,,,,
5731,310.17,229.451584,,,,
5732,310.029,227.168488,,,,
5733,307.544,260.273438,,,,
5734,295.348,276.255157,,,,
5735,282.433,242.008636,,,,
5736,281.46,245.433289,,,,
5737,340.419,350.4559,,,,
5738,324.677,205.479034,,,,
5739,308.088,188.355774,,,,
5740,290.577,176.940277,,,,
5741,274.572,171.232529,,,,
5742,270.125,228.310043,,,,
5743,287.029,222.60228,,,,
5744,283.888,259.1319,,,,
5745,267.34,281.9629,,,,
5746,258.162,235.159332,,,,
5747,242.084,220.319183,,,,
5748,222.899,200.912827,,,,
5749,235.264,190.638885,,,,
5750,221.2,181.506485,,,,
5751,213.906,162.100128,,,,
5752,202.944,155.250824,,,,
5753,193.872,157.53392,,,,
5754,186.484,151.826172,,,,
5755,181.898,147.259979,,,,
5756,172.613,146.118423,,,,
5757,166.685,131.278275,,,,
5758,162.978,127.853622,,,,
5759,164.642,118.721222,,,,
5760,156.848,115.29657,,,,
5761,149.293,111.07283,,,,
5762,142.295,109.931282,,,,
5763,135.695,106.620789,,,,
5764,130.593,102.625359,,,,
5765,125.715,100.684731,,,,
5766,117.824,95.43359,,,,
5767,110.413,98.17332,,,,
5768,106.383,92.35141,,,,
5769,102.062,90.06831,,,,
5770,96.0395,85.04549,,,,
5771,92.6177,85.04549,,,,
5772,88.1154,85.73042,,,,
5773,83.7132,85.3879547,,,,
5774,81.7395,82.64823,,,,
5775,77.574,77.51126,,,,
5776,73.6557,73.51583,,,,
5777,70.0796,69.63456,,,,
5778,66.8754,67.0089951,,,,
5779,63.8714,66.6665344,,,,
5780,61.4675,64.84005,,,,
5781,61.6359,65.18252,,,,
5782,66.1221,62.55695,,,,
5783,65.7552,61.4154,,,,
5784,62.9881,61.18709,,,,
5785,60.4107,61.4154,,,,
5786,59.9008,61.18709,,,,
5787,59.7581,59.7030754,,,,
5788,57.2298,58.44737,,,,
5789,61.7956,57.4199753,,,,
5790,59.1194,56.5067329,,,,
5791,56.7961,58.44737,,,,
5792,54.631,59.4747658,,,,
5793,52.4807,57.76244,,,,
5794,50.4852,58.67568,,,,
5795,49.7813,58.67568,,,,
5796,48.0542,58.44737,,,,
5797,46.4771,57.76244,,,,
5798,45.0563,54.5660973,,,,
5799,43.7343,51.9405327,,,,
5800,42.4593,52.1688423,,,,
5801,41.8067,51.4839134,,,,
5802,40.628,50.7989845,,,,
5803,39.567,49.8857422,,,,
5804,38.5773,48.9725037,,,,
5805,37.6999,47.83095,,,,
5806,36.9038,48.5158844,,,,
5807,36.1238,49.8857422,,,,
5808,35.4463,49.6574326,,,,
5809,34.8198,50.3423653,,,,
5810,34.1883,50.11405,,,,
5811,33.5878,50.7989845,,,,
5812,33.0294,48.05926,,,,
5813,32.4834,46.4610939,,,,
5814,31.9657,43.8355255,,,,
5815,31.4811,42.5798225,,,,
5816,31.0334,41.5524254,,,,
5817,30.6193,40.6391869,,,,
5818,30.2253,41.0958061,,,,
5819,29.8473,41.0958061,,,,
5820,29.4894,40.0684128,,,,
5821,29.1505,39.2693253,,,,
5822,28.8304,39.0410156,,,,
5823,28.5348,38.47024,,,,
5824,28.244,38.5843964,,,,
5825,28.1563,37.6711578,,,,
5826,27.8976,35.844677,,,,
5827,27.6477,34.4748154,,,,
5828,27.4065,33.5615768,,,,
5829,27.1735,32.6483345,,,,
5830,26.9481,32.30587,,,,
5831,26.7299,31.39263,,,,
5832,26.5184,32.4200249,,,,
5833,26.3131,32.30587,,,,
5834,26.1135,32.30587,,,,
5835,25.9194,32.6483345,,,,
5836,25.7303,31.9634056,,,,
5837,25.5459,30.47939,,,,
5838,25.3659,29.6803055,,,,
5839,25.19,29.33784,,,,
5840,25.018,28.9953747,,,,
5841,24.8495,29.9086151,,,,
5842,24.6844,31.16432,,,,
5843,24.7242,31.0501652,,,,
5844,24.5764,30.8218555,,,,
