Date,Value
2368,65.5063
2369,65.2642
2370,66.4457
2371,67.9134
2372,68.203
2373,68.5306
2374,67.5874
2375,66.1562
2376,64.6231
2377,63.2602
2378,61.9251
2379,60.5876
2380,59.3135
2381,58.1185
2382,57.0796
2383,56.1519
2384,55.3119
2385,54.5408
2386,53.7491
2387,53.3015
2388,52.7879
2389,52.4087
2390,51.8808
2391,51.2585
2392,51.0995
2393,50.6427
2394,50.2803
2395,49.8859
2396,49.5445
2397,49.1171
2398,48.688
2399,48.2245
2400,47.781
2401,47.2966
2402,46.9219
2403,46.5587
2404,46.2275
2405,45.8743
2406,45.5115
2407,45.1947
2408,44.8739
2409,44.5221
2410,44.1944
2411,43.8622
2412,43.5431
2413,43.2492
2414,42.9372
2415,42.6275
2416,42.3378
2417,42.0597
2418,41.8329
2419,41.6655
2420,41.4113
2421,41.1473
2422,40.883
2423,40.6183
2424,40.4206
2425,40.1916
2426,39.9775
2427,39.8551
2428,39.6507
2429,39.537
2430,39.4149
2431,39.2519
2432,39.0463
2433,38.8325
2434,38.5892
2435,38.3279
2436,38.1732
2437,38.0297
2438,37.8359
2439,37.6085
2440,37.4161
2441,37.2189
2442,37.0273
2443,36.8266
2444,36.6004
2445,36.4691
2446,36.3097
2447,36.3364
2448,36.2328
2449,36.0317
2450,35.7877
2451,35.5448
2452,35.308
2453,35.0845
2454,34.8658
2455,34.6529
2456,34.4586
2457,34.4103
2458,34.5175
2459,34.5564
2460,34.5666
2461,34.5205
2462,34.3593
2463,34.1809
2464,33.9823
2465,33.7633
2466,33.6144
2467,33.4858
2468,33.3917
2469,33.27
2470,33.0375
2471,32.772
2472,32.6294
2473,32.5712
2474,32.3794
2475,32.1344
2476,32.0187
2477,31.8041
2478,31.7468
2479,31.7438
2480,31.5785
2481,31.5299
2482,31.5312
2483,31.5284
2484,31.5306
2485,31.5209
2486,31.5097
2487,31.4752
2488,31.4305
2489,31.3691
2490,31.1337
2491,31.005
2492,30.7537
2493,30.4671
2494,30.1768
2495,29.8934
2496,29.6205
2497,29.542
2498,29.5355
2499,29.3584
2500,29.1258
2501,28.8796
2502,28.6348
2503,28.5622
2504,28.5216
2505,28.3482
2506,28.1318
2507,27.9055
2508,27.8166
2509,27.638
2510,27.4351
2511,27.2243
2512,27.0152
2513,26.8108
2514,26.6122
2515,26.4191
2516,26.2313
2517,26.0485
2518,25.8703
2519,25.6962
2520,25.5261
2521,25.3595
2522,25.1963
2523,25.136
2524,25.1096
2525,25.0881
2526,24.9654
2527,24.8083
2528,24.6413
2529,24.4781
2530,24.3138
2531,24.1515
2532,23.9921
2533,23.836
2534,23.8677
2535,23.9584
2536,24.0496
2537,24.1309
2538,26.1148
2539,26.5951
2540,26.5317
2541,26.2846
2542,26.171
2543,25.9924
2544,25.8736
2545,25.7492
2546,25.5628
2547,25.3143
2548,25.055
2549,24.7793
2550,24.4931
2551,24.2123
2552,23.943
2553,23.6866
2554,23.4429
2555,23.2111
2556,22.9901
2557,22.7792
2558,22.5773
2559,22.3838
2560,22.1979
2561,22.0189
2562,21.8462
2563,21.6792
2564,21.5176
2565,21.3608
2566,21.2085
2567,21.0603
2568,20.9157
2569,20.7747
2570,20.6368
2571,20.6429
2572,20.5527
2573,20.4292
2574,20.2958
2575,20.1606
2576,20.0266
2577,19.8948
2578,19.7846
2579,19.6647
2580,19.5883
2581,19.4792
2582,19.3596
2583,19.2766
2584,19.1832
2585,19.0722
2586,18.9731
2587,19.0084
2588,19.0339
2589,19.0401
2590,19.0458
2591,19.148
2592,19.0759
2593,19.9695
2594,20.3422
2595,22.2848
2596,23.4478
2597,23.7362
2598,23.8055
2599,23.8526
2600,24.2094
2601,24.4412
2602,26.3219
2603,27.7619
2604,28.6889
2605,29.0996
2606,29.1351
2607,28.9863
2608,29.0841
2609,29.5756
2610,29.7636
2611,30.0722
2612,30.5576
2613,30.3244
2614,30.419
2615,30.145
